a,b,c,d,e
30,31,5.085724963236979,27.85566283632025,5.003024736873308
39,31,4.4354449268614005,27.699344690255778,4.974949169037133
28,28,5.20473391366109,27.540863151622332,5.20473391366109
28,31,3.6344298909125023,19.231595297708182,3.4540964819015825
48,30,3.406319153385264,23.59967136183312,4.308690784861555
38,30,3.5471988493961737,21.866402258533213,3.9922405894935173
43,30,3.882066339354078,25.456411367576475,4.6476835797175235
28,30,5.005082248353206,26.48440584113321,4.83536883377008
33,30,5.6774411237696345,32.61441620752593,5.95455048557468
40,30,4.081440173183003,25.813294161940743,4.712841165337119
25,31,5.048954448390996,25.244772241954976,4.534094943113467
28,30,4.472594095547252,23.66674338430778,4.320936404757176
44,31,3.43420151090871,22.779915732311594,4.091393645246305
26,30,4.709925158440409,24.016000290449234,4.384701700043222
49,31,2.7490989805298742,19.24369286370912,3.45626926889697
45,28,3.009938331340457,20.191280150878644,3.8157932808042583
40,31,4.391862090027621,27.776574747669507,4.988820096824471
38,30,4.275690809890475,26.357128300854605,4.812131240478625
48,28,3.258581666969893,22.576116031217364,4.266484899167119
41,31,3.962755662790468,25.374016831437917,4.557307956642878
33,31,4.377897048327019,25.149103854208484,4.516912393437844
41,31,3.491874512564609,22.35890632547646,4.015778123575568
44,31,3.080678944651465,20.434912317913916,3.670218598749592
28,28,4.653030792887841,24.621524641413835,4.653030792887841
38,31,3.5389885365849323,21.815790491270842,3.918231640137544
42,31,4.333266872464584,28.082778977443773,5.043815999994954
36,31,4.5754822595990685,27.45289355759441,4.930685238920647
41,29,3.759123683552585,24.070135969663408,4.469712038854267
42,30,3.658624066480709,23.710593887815996,4.3289423747336455
39,30,3.626910620013318,22.650049562353065,4.135314357970263
44,31,4.085069628491566,27.097286400366105,4.8668163080437745
48,31,3.1365323626332486,21.730533646659346,3.9029190588112463
36,31,4.04829723924072,24.28978343544432,4.362573890087932
35,28,4.323173234901837,25.576237773840127,4.833454615874087
28,30,6.510857848055312,34.45222137529504,6.290086267803583
28,30,3.991926100298378,21.123287427074786,3.8565670041580407
50,31,3.5661298586282255,25.216346056278425,4.528989449449561
46,30,4.181839310617975,28.362614141016195,5.17828118494986
49,30,2.9407077703828195,20.584954392679737,3.7582812886952497
41,31,3.8750054331343864,24.812141209086764,4.456392115789017
38,31,4.397686845978787,27.109162374024105,4.8689492958794816
43,31,3.675609946033062,24.102586260424797,4.328952284929991
37,30,3.627542630811221,22.065480391757923,4.028587117584581
42,31,3.375835667648035,21.877915602463492,3.9293896394967467
36,30,4.232999289828804,25.397995738972824,4.637018393885169
26,31,4.3102257579452505,21.97792524775308,3.947351902044574
34,30,4.341917432252423,25.317511678854107,4.622324082136294
33,30,3.7999437502573317,21.8290149266739,3.985414627818758
26,30,4.807722873379808,24.514672747310012,4.475746417852945
34,31,3.826804430864726,22.31391254735307,4.00769700246639
45,31,3.8746653341447708,25.992045231628936,4.668309134120309
44,31,4.066254953841213,26.97248396763044,4.844401129418609
26,31,5.106555276136667,26.038425000261054,4.676639186473413
35,30,4.314048147114683,25.522253026463535,4.659704566982858
49,30,3.518431877689971,24.629023143829798,4.496623848397461
48,31,3.480668429434124,24.11477825632348,4.331142032035683
26,31,5.497956692121184,28.034188458013954,5.035088885077124
38,30,4.160028941843401,25.644140661855673,4.681958102777937
49,31,3.7979568897346847,26.585698228142792,4.774932359858281
47,30,3.2493960950660568,22.2767372876648,4.06715717335682
40,31,4.307947244850836,27.245850667151437,4.893499238050141
41,31,3.697268627968604,23.67407036404586,4.251988557937578
26,30,5.5652075109220025,28.37710169538442,5.18092623839338
38,31,4.703061578095557,28.991618648837623,5.207048423669561
34,30,3.5534592504080966,20.720049949422652,3.782946249977521
39,31,3.524829097331969,22.01255065753458,3.9535708092261808
29,30,4.08706458055325,22.0095163436813,4.018369527070958
39,29,3.3367499767136746,20.8379969257328,3.8695188860563197
46,30,3.6880170430779056,25.013348569544274,4.566791750092992
38,31,3.5529305525512274,21.901734849723088,3.9336677025948568
37,31,4.187342485311989,25.470609971181588,4.574656596680254
44,30,3.476266875990529,23.058945797603016,4.2099682552120425
44,28,3.670714456363914,24.348765128585004,4.60148409012554
34,31,3.2219928444816954,18.78728528170854,3.3742960472844454
47,31,3.0187432326612957,20.69546093042393,3.71701451099211
47,31,3.067948922859166,21.032798146794867,3.777602063623284
42,31,4.0554943323982275,26.28260717213561,4.720495599202497
35,31,4.41857169159202,26.140622654803824,4.694994427083995
41,31,4.0631339921248495,26.01675174491191,4.672746554900527
45,30,4.799606580752551,32.19673973945412,5.878293544474008
48,30,2.9515543410346976,20.44896831989029,3.73345374217081
34,30,4.0559239628232335,23.649897516372594,4.317860784134225
32,28,4.038885516308445,22.847386696142657,4.317750236122794
44,31,3.5106354333434107,23.286921016253654,4.1824544823978895
34,31,3.6913477083423185,21.5240709144915,3.865837257442967
35,30,3.5813678032754677,21.18765765680188,3.86831934644248
39,31,3.784328908778502,23.63312646060294,4.244634815793558
31,30,4.828117620559318,26.881821227301852,4.9079266243381445
36,30,2.9282905562343515,17.56974333740611,3.207781585157809
34,30,3.8243854062264093,22.2998073310546,4.0713691677458925
30,31,4.33400014960337,23.738296461685305,4.263523905602112
40,31,3.945657558546111,24.954529504129752,4.48196580852529
47,31,3.5664474123996874,24.450331609906318,4.391409193452026
44,31,3.6187701196722575,24.004205379004773,4.311282557008887
46,31,3.834566486460392,26.00729525340763,4.671048118887787
47,31,4.134034763268361,28.341514443018582,5.090286261434556
44,31,3.230830659706167,21.43090611884353,3.8491043661823507
43,30,3.856006141882052,25.285523224722493,4.616483816167093
44,31,3.4888978919551756,23.142730478954462,4.156557097396865
29,30,4.465782450511137,24.048974488811456,4.390721937462769
45,30,3.017327973437278,20.2408513770523,3.6954569607736834
28,30,3.156385002492511,16.702019517138343,3.0493576151427377
39,28,4.165745670533824,26.015073374320526,4.916386749110718
37,31,3.908822057585674,23.776436349485326,4.270374031669702
33,31,4.20956346724369,24.18210105215921,4.343233563115047
33,31,4.6108014286571155,26.487037657667845,4.757212398299994
39,30,4.362067241521108,27.24110119217854,4.973521871412353
35,30,3.5523813498731958,21.016171485844936,3.837010398398045
37,30,4.184031343684397,25.450469082956765,4.64659867194108
37,30,4.865776841225026,29.597365050596416,5.403714826975563
50,31,2.911571297199114,20.587918081576063,3.697699245143969
27,30,5.457466270729215,28.357826584489338,5.17740710071483
43,31,4.181945628386315,27.42285137011676,4.925289502765179
30,31,4.085907907507518,22.379439288305992,4.019465952566071
36,30,4.190892889516713,25.145357337100275,4.590893143352619
25,31,4.268197014178521,21.340985070892607,3.8329540692065613
28,31,4.463157877267879,23.61681161053949,4.24170458222039
37,30,3.612984904068496,21.976929197000953,4.012419955297106
26,31,4.491189414950883,22.900662466075914,4.113080398832793
43,28,4.218429614580714,27.66209286670801,5.227644176348798
50,31,3.1769507682502875,22.4644343172559,4.034731510411393
45,30,4.247141979962459,28.490694531867323,5.20166535803094
41,30,4.224416724377674,27.049465116879365,4.938534070987981
40,31,3.299536903219138,20.868103675902073,3.748022063436444
50,31,3.090464418481181,21.852883473237835,3.9248937363667995
46,31,4.090210409564749,27.74115669808208,4.982458827331122
50,30,3.459019387835363,24.458960653941258,4.4655748277649785
30,29,3.878465279872462,21.24322922286735,3.9447686345129833
47,31,3.672080648262119,25.17451658930184,4.521476655399613
48,31,3.5285285262829182,24.446362733912594,4.390696362280466
49,31,3.4751037637778825,24.32572634644518,4.369029427473962
49,30,3.668273788436951,25.677916519058655,4.688124702407653
37,30,3.9131972035422633,23.803049323374655,4.3458223506067934
26,30,4.902606123658872,24.998484291996068,4.564077916721603
41,28,3.586265842556244,22.963305738349423,4.339656875972501
49,31,3.3128009963063,23.189606974144098,4.164976364473357
32,30,4.0883921953829825,23.127438764043706,4.222473302795379
30,31,4.912522908813449,26.906996114180206,4.832639163720595
33,31,4.222402362339639,24.25585488935022,4.356480143319372
27,31,4.998067171013422,25.970718839511875,4.664478801022984
26,30,4.652068130596184,23.72098617647305,4.330839738374171
47,31,3.367161333513203,23.084095086392306,4.146025870006281
41,30,4.365962756490791,27.95580194581531,5.104007779623287
30,31,4.211187777549786,23.065625396540653,4.142708615782134
25,31,5.637845803527369,28.189229017636844,5.0629349916145925
42,30,3.6732597618156344,23.805444034222546,4.3462595629901575
38,30,4.753213621956807,29.300776610293422,5.349565433959155
33,30,4.398447048280829,25.2671546163295,4.613130182444819
50,29,3.5528561008230377,25.122486414719663,4.665128610629759
45,31,3.986488419198351,26.742177290529575,4.803036829119126
40,31,3.463648393593306,21.906035875476412,3.9344401896243077
44,31,3.6095366327873233,23.942957355996782,4.300282087337994
50,31,3.810249734449605,26.94253425243558,4.839022001775421
38,30,5.222316890523589,32.192523367885016,5.877523743867601
41,29,3.1879758632013924,20.413005518015744,3.7905999628779594
38,31,3.5319846689258627,21.77261575139833,3.910477227942814
42,30,3.473276503528325,22.50940439323977,4.10963618072777
42,31,3.926146720806944,25.444338841454126,4.569938162490969
38,31,4.566961757753613,28.15264301052018,5.056363950756451
40,30,3.716751547556367,23.506800774467504,4.291735012985254
37,30,4.185954663986048,25.462168183621408,4.648734625719929
43,31,4.456050736810556,29.220278767805855,5.2481169933983285
37,31,3.8443915024444175,23.38452058286578,4.199983882036943
33,31,4.415365925640332,25.36434616723026,4.5555710540770615
50,30,3.340143697210801,23.618382584352638,4.312106971079034
36,31,3.8693224703049536,23.21593482182972,4.169704985508647
28,31,5.559629018719287,29.418791530618595,5.28377093811948
40,31,3.9952893912590026,25.268428775772136,4.538343782014604
25,31,4.647862055175165,23.239310275875823,4.173903340992611
31,31,3.8451463529798646,21.408868833987118,3.8451463529798646
32,30,4.025625656381909,22.772377601169552,4.157648300061982
26,28,4.596159391639947,23.435906425554833,4.428970010814197
38,31,3.524733368096535,21.727915731026282,3.9024488672832893
27,31,4.371847854001995,22.716787818277258,4.080055537179848
31,31,4.47917385932516,24.938984588870436,4.47917385932516
44,31,4.0142207109319346,26.627327847669864,4.7824092602467
26,31,5.321314093029764,27.13348439831506,4.873317660398161
39,31,3.7229563989921775,23.249855259830657,4.1757972760206865
36,30,3.6979536002764704,22.187721601658822,4.05090520695773
43,31,3.587621787081733,23.525609317234945,4.225324166785892
45,31,3.754193007593121,25.18389229689781,4.523160582194102
36,30,4.399829659609681,26.398977957658087,4.819771907496998
29,30,5.742792615788198,30.925884689214502,5.646268218362142
49,30,3.3362619988774767,23.353833992142338,4.263807227242428
35,31,4.159659166612187,24.608875500179355,4.419884516749015
27,31,4.65583282922156,24.192417035276684,4.345086368378563
44,31,3.7017438951466444,24.55459114038024,4.4101347579119645
39,31,3.769353219424541,23.539603310562818,4.227837562184106
26,30,5.1475584745037475,26.247501108854514,4.792116145153826
25,28,5.210693635034997,26.053468175174984,4.923642684446342
38,28,3.9914303434727434,24.604829101178648,4.649875632354543
46,31,3.696412906285986,25.070292084314655,4.502757381702798
35,30,3.9546678239709054,23.396130362268824,4.271529452582049
40,31,4.581898928571706,28.978473245943484,5.204687439612496
43,31,3.339598080979243,21.89920911189832,3.933214066689999
36,30,3.6967799731308806,22.180679838785284,4.04961956283425
33,31,3.6257413849881672,20.828298526210084,3.740872847503793
47,31,4.068591784177216,27.892859982348423,5.009705541520232
40,31,3.560552970215768,22.518914231118988,4.044516391795166
45,28,3.0546658550960086,20.491321501626594,3.872495766312471
37,31,4.4096287041104905,26.822724253890787,4.817503490800956
48,31,3.7628422959567347,26.069736149864763,4.682262834954793
47,31,3.7766498234678068,25.89140673636086,4.650233926782167
43,31,3.715617316498172,24.364932132768732,4.376070994567801
41,31,4.62452061082498,29.61138000968119,5.318360850068395
28,31,3.441660469970568,18.21155540132761,3.2708919082327896
46,31,4.246659527374346,28.802246240635608,5.173036135098901
46,30,3.757005558669356,25.481251447331474,4.65221873705487
48,31,3.9850156157968155,27.608998062061843,4.958722435593261
47,31,3.3867078146922696,23.218099010009222,4.17009368518027
31,31,4.751212236880072,26.453630172742773,4.751212236880072
25,30,4.895783278161078,24.478916390805388,4.469218230175686
33,30,3.453970229281386,19.84154836138424,3.6225545377866046
33,31,4.017461269261364,23.07855794131209,4.145031369391782
49,30,2.977004633389335,20.839032433725347,3.804669380177718
25,31,5.179395089006765,25.896975445033824,4.651234096385274
45,31,3.8850734394517468,26.06186492457906,4.680849121160033
37,30,3.679524944490372,22.38167646164367,4.086316357608216
29,31,3.9814441348062704,21.44073283633081,3.8508692967445852
47,31,3.088433268554021,21.173231745594006,3.80282468255031
29,30,4.052064201630265,21.821033534868874,3.983957431708125
48,31,3.1382666264901773,21.74254897911507,3.905077076225909
48,31,4.352793570574798,30.157038476378784,5.416364003783084
49,31,3.339540495893485,23.376783471254395,4.198594255769165
46,28,3.2807650536950357,22.251231191265422,4.205087435506557
48,30,3.7906969019397536,26.262718521014364,4.7948944517894265
26,30,5.014403961456208,25.568543648502164,4.668156039613359
38,31,3.1763202887620494,19.58015326595924,3.5166993410631524
48,28,3.072019909460525,21.283578260195085,4.02221822043264
34,28,3.9606403672939514,23.094303454473454,4.364413117342617
44,30,3.6860893780743074,24.45075082157393,4.464075924304671
48,31,3.6132785170591504,25.033527893774306,4.496154338157028
42,31,4.128403575260357,26.755113069642317,4.805360163633621
46,31,3.387788837057775,22.97710180607403,4.1268093095798815
39,31,3.5802247209953397,22.35849621643236,4.015704465816838
25,31,6.658680330468269,33.293401652341345,5.979671459267494
25,31,3.187701766171918,15.93850883085959,2.8626406924229557
49,31,3.572842103370109,25.00989472359076,4.491909695488363
50,31,3.428436681724455,24.242708265160676,4.354118939911176
39,31,4.137502347257915,25.838693876994355,4.640766417754951
42,31,3.5115015724677154,22.757131153214722,4.087301414036059
37,29,3.116750818251479,18.95845509353641,3.5204967299086953
48,31,3.4120588996944705,23.63943749075353,4.245768310269853
33,31,5.055125177341368,29.03948326732915,5.215645162930128
43,30,3.159469147005126,20.71802470091499,3.7825764918801212
35,31,3.671667174046216,21.72187593864532,3.9013640885485272
49,30,4.018862788618159,28.132039520327112,5.136184211303324
46,31,3.2138334057979305,21.797278668912902,3.9149068186918803
31,30,4.938532560198009,27.496585593346182,5.020166727949092
40,30,3.8467448437901215,24.328950567770807,4.441838342132063
43,31,3.7097587468564166,24.32651492250258,4.3691710599149225
36,30,4.292590404160594,25.75554242496356,4.7022971889779495
44,31,4.074657457730525,27.028219873031137,4.854411593541838
47,31,3.9756820501583374,27.255902936899858,4.895304678994361
44,30,4.089345962862666,27.12565239354018,4.952443900995319
39,31,3.334364996074804,20.823102726416835,3.7399396543126557
47,30,3.1760498127922077,21.773900510171774,3.9753521580981084
37,30,4.769929442839674,29.01434808707143,5.297270979531962
28,31,5.080617750805033,26.884102150420897,4.828527286445015
45,31,3.642772630963411,24.43646168822983,4.388918081980233
46,31,4.1468607733878535,28.125378159194476,5.051467038899382
28,30,4.789018489826255,25.34110389634076,4.626631412035963
39,30,3.9479963560543867,24.655229341243814,4.501408423554158
29,30,3.728879485811741,20.08063057703919,3.6662047786574483
46,31,3.1897783946767224,21.63412964574112,3.8856043891097385
39,31,3.4311135355050544,21.427297161506715,3.8484561783098705
34,31,5.311387724865792,30.97044631856426,5.562456364949753
35,28,2.9957838479530743,17.72329625741156,3.349388164959484
32,31,4.127860533184343,23.350705398455734,4.193910495627885
38,30,3.840273514420858,23.67303582752682,4.322085242454806
28,31,4.245354672099659,22.46430537928372,4.034708352467956
49,31,3.1934209008262795,22.353946305783957,4.014887277740637
35,28,3.783590396649121,22.38402265314572,4.230182662961413
27,31,4.161029386803577,21.621342929192895,3.8833078270221644
30,30,4.906297778412154,26.872899670738196,4.906297778412154
30,30,4.600540509031113,25.1981981351264,4.600540509031113
46,31,3.570938176804328,24.219281064426674,4.349911290447704
50,31,3.607816851984708,25.511117613174896,4.5819319839548545
33,31,5.0488223950502435,29.003276539610294,5.209142242662782
38,30,3.2816172095055642,20.229247078660077,3.693338315442536
31,31,6.091396289279562,33.91545917932578,6.091396289279563
30,31,3.728417459042091,20.421383461134468,3.6677887443416424
34,30,4.497718156060179,26.225978204559212,4.788186618425305
25,30,5.270955777144148,26.35477888572074,4.811702297923372
33,30,4.31291512688077,24.775811135568095,4.523423546479443
41,31,4.189664573009214,26.826942774149042,4.818261159406045
27,30,4.930978903954527,25.622117978098608,4.677937329221089
45,31,3.3725909420313562,22.624027820046496,4.063395349681609
44,29,3.375075798795469,22.38772012722721,4.157295260038648
43,30,4.177765708039127,27.395441799403592,5.001700482117755
49,28,3.277584209808692,22.943089468660844,4.335836360112974
35,31,3.3571849276468653,19.861373878578366,3.5672080541287654
30,31,4.184870316203201,22.921478724182702,4.116819109157129
43,28,4.117489180695756,27.00018217689103,5.102554813820873
30,30,4.748873937715668,26.01065378435255,4.748873937715668
44,30,3.3421686772805437,22.169438977235934,4.047567271688793
49,31,3.583281238758527,25.08296867130969,4.50503416393871
25,31,5.902364002908738,29.511820014543687,5.300479347071939
35,30,4.028708892589338,23.834163231441426,4.351502947040231
45,31,3.371576880218941,22.617225286608654,4.062173578608959
47,30,3.517182588808599,24.112588995416125,4.4023363042134145
33,30,4.230297301807604,24.30120786371457,4.436773240526133
26,30,4.424489274248302,22.560557147074068,4.118975353112288
47,31,3.8941604320905157,26.69701888096106,4.794926139329523
28,31,5.619625754741941,29.73626441660166,5.340790751691781
46,31,3.966247717350574,26.900400813888954,4.831454612819828
42,31,3.9183554844854473,25.393845859134487,4.560869355151217
33,31,3.7498390361177187,21.541185257412014,3.868911084172196
30,30,4.768999025980548,26.12088343249712,4.768999025980548
27,30,4.723200743783455,24.542470987740163,4.480821658967128
45,31,3.0917668552803343,20.740202576962748,3.7250503479318895
45,30,4.2476362692533005,28.49401032523194,5.202270736304882
25,31,6.376409775790212,31.88204887895106,5.726185018136405
45,30,3.471856566764964,23.28992187424649,4.2521385243526
41,31,4.390013277935436,28.10980042260042,5.048669194813513
30,30,4.296421611632636,23.532470332438947,4.296421611632636
27,31,5.4556408161621865,28.348341244318334,5.091512391143874
44,31,3.1431712428179184,20.8494393285242,3.744669847688508
40,31,3.7091845093065983,23.458942622445736,4.21335047493315
39,28,3.6271496182622966,22.65154210593956,4.280739087458883
39,31,4.116108157690992,25.705087205971566,4.616769951253111
42,31,3.5259539481557955,22.850793252525143,4.1041236236711685
35,31,4.239887155881543,25.083510685534527,4.505131512567265
50,31,3.9411271638035745,27.867977430440128,5.005236503269546
43,31,3.461807286709585,22.70058846557881,4.0771460475458055
42,30,3.5724408148368765,23.152062581366685,4.226968976195273
47,31,3.474628978142429,23.82085613868892,4.278352061325579
26,31,4.966013291680212,25.321798679038537,4.5479292996099066
43,31,3.7388979221940484,24.517593273427956,4.403489744843653
30,30,3.7233351611757683,20.393546569281018,3.7233351611757683
45,31,3.4540681085875526,23.17059326914768,4.161561402244827
31,31,4.086516185987027,22.75275918846663,4.086516185987027
41,30,4.270687070355114,27.345739890681916,4.992626196598446
33,30,4.941910677367757,28.38911547973426,5.1831196452898505
49,31,2.7987837900093866,19.591486530065705,3.518734855385943
44,31,4.031209770575291,26.74002052042583,4.80264946177324
36,31,3.921502447009041,23.529014682054246,4.225935788362774
50,31,3.5289526195288836,24.95346327754904,4.481774308578232
25,31,4.8051339973696425,24.025669986848214,4.315137714383495
43,31,3.380969328533192,22.17049852440702,3.9819390835602904
28,30,4.472415652088366,23.665799150277184,4.320764011997802
36,30,4.5378022854789375,27.226813712873625,4.970913346510623
36,30,4.313406293456651,25.880437760739902,4.725099853221911
38,31,4.504229597263176,27.765936001956437,4.986909321687489
36,31,4.543128993570406,27.258773961422435,4.8958203302208645
25,31,4.519665934270694,22.598329671353472,4.058779825924069
44,31,3.4036728206769933,22.57741131063241,4.055022777428858
50,31,3.5707169323596983,25.248781565691694,4.5348150389141235
46,30,3.072996232368664,20.842074484824973,3.8052247801805006
38,31,4.569349400649541,28.167361429821927,5.059007456900497
41,30,3.5444632155565294,22.695638324219185,4.143637689051198
29,30,5.217045100752838,28.094647673807664,5.129357425368166
26,31,4.846258750828542,24.711167938394528,4.438256781009706
28,30,5.34811525062329,28.299565872122205,5.16677019858823
38,31,5.892610996130325,36.32449373859475,6.524071668890004
42,31,3.45090853200952,22.364443369877023,4.016772606107466
36,31,4.715180408869547,28.291082453217285,5.081228408674483
43,30,3.5216664781688944,23.093111433687657,4.216206018403732
31,31,4.13503280422614,23.02288828650339,4.13503280422614
33,30,4.5944246219743965,26.392960065728722,4.818673195777551
26,31,5.547186349646983,28.285211442385496,5.080173944000837
42,30,2.7697024367673477,17.949723304437573,3.2771561182722095
36,31,3.951309540100741,23.707857240604447,4.258056860106424
40,30,3.7748193170726907,23.87405359510206,4.358785897708235
50,31,3.6394684831869055,25.734928443761792,4.622129595779277
48,31,3.1907365697703876,22.106071409641395,3.9703676321540966
