a,b,c,d,e
32,31,2.7770580060430867,15.709412382571672,2.821493755634943
29,31,3.2965034497710337,17.752214364304454,3.1883918225449532
34,30,4.6746610927987975,27.257723956814754,4.976556759132138
33,31,2.496789056815233,14.342961152065703,2.57607186967506
46,30,2.4512735106848362,16.6253458283585,3.0353589788387874
37,30,2.2566492235181803,13.72666134084296,2.506134018537933
42,30,3.3658279116793937,21.813057931057784,3.982501292335772
30,31,2.061885724249634,11.293413221694012,2.028356892595526
41,31,2.1732881556291654,13.915834064234842,2.4993575800613814
32,31,2.951736054267138,16.69754064196093,2.998966830103742
47,30,2.6241092952395237,17.98998696186398,3.2845072227455776
32,31,3.643808843801125,20.61249554239431,3.7021134874172814
43,31,2.4803362875066424,16.26465272492026,2.921217865019911
47,29,2.513589407099892,17.232300782303707,3.1999579213385623
29,31,2.290032729834396,12.332203663890347,2.214929163708726
34,31,2.840612986909733,16.563477678543478,2.974888411068546
28,31,2.590523502582943,13.707761906604913,2.4619867173468952
40,30,2.8203571202594255,17.83750463018641,3.256667885185314
43,30,2.437108492394265,15.981189115929723,2.9177525915169173
36,31,3.491721681286369,20.950330087718214,3.7627903629652595
42,31,2.8467117982950843,18.44880100784878,3.3135024770465495
29,31,3.3967347814306303,18.291976604129943,3.2853359826514588
44,31,2.71282892106459,17.99487130319182,3.2319742953427117
45,31,2.2926175984290937,15.379346389499307,2.7622121532604136
41,31,2.566390912260171,16.4329198530205,2.9514395333835326
49,28,2.288105743891636,16.016740207241455,3.0268793858778587
41,31,2.5498391611259814,16.326936934161214,2.932404439232131
36,31,3.0786725775452557,18.472035465271535,3.317675508789392
30,31,2.4239291981121207,13.276406996014172,2.3845130883495127
40,30,3.058479452758784,19.343522495086226,3.5316278707224464
43,31,3.2022931441199676,20.998840429360452,3.7715030775273357
49,31,3.5295901087381747,24.70713076116722,4.43753168257446
26,30,2.696441098900958,13.749205780549557,2.5102500512624726
48,30,2.8041229898380133,19.42753395628554,3.546966194851725
36,31,3.3080598414131757,19.848359048479054,3.564870521637951
43,31,2.1793728348097465,14.291103385798692,2.5667579399022395
48,31,2.72238224807677,18.86121748517018,3.387574663016678
27,30,2.3571132780705755,12.247919870440391,2.236153998518651
47,28,2.6856385044708917,18.41180996819005,3.479505025886494
37,31,2.4326672528430042,14.797337214276931,2.6576802195622444
30,31,2.6817126888424645,14.688345324268504,2.638104698238812
30,30,3.8489327037984102,21.081472641897392,3.8489327037984102
47,31,2.601396019145596,17.834272586120466,3.2031299142579983
28,30,4.004404418505868,21.189316480589483,3.8686222048449457
38,30,4.100640570918337,25.278046156511692,4.615118696526073
42,31,2.593574944922994,16.808286699933372,3.0188574092941574
44,30,2.8006461850271265,18.577385132550486,3.391750965519667
30,30,2.821383983185128,15.45335650974271,2.821383983185128
33,31,3.590134222587918,20.623750951136397,3.704135018503839
27,31,3.2626452809394335,16.953202180985798,3.0448849980369332
26,30,3.8632449839845306,19.698761559126567,3.5964853536164187
48,31,2.631457459506258,18.23127207128384,3.2744331266952402
47,31,3.1721794160290724,21.74736640679721,3.9059423117797514
43,29,2.9281884715856026,19.201415889992425,3.565613417170361
48,31,2.594010351360766,17.971830895665768,3.227836115990175
39,31,2.3374089100619377,14.597113964775383,2.6217190623627364
50,30,3.5056745049076365,24.788862150529827,4.525806324910403
37,28,2.7669726411100566,16.830837503704554,3.1807293136958146
45,31,2.972765182963345,19.941915090751916,3.5816736828667985
26,31,4.304765267279805,21.950082099296186,3.942351124956597
35,30,2.7554406645777165,16.3014068092388,2.9762160761628014
37,31,3.284915571079316,19.98136135095444,3.5887584403442996
37,31,2.757112902089774,16.770863052633462,3.0121359238179135
25,30,2.8453516565838815,14.226758282919407,2.5974388105761412
48,31,2.6982405000738083,18.693958548671564,3.357534071210167
25,31,2.9827512237477096,14.913756118738547,2.678589672059699
48,31,2.46133658922478,17.052640108262423,3.062744576998368
46,30,3.1513587959080476,21.373555249072695,3.9022594480000214
39,30,2.7005652481824405,16.865024569443616,3.0791181298543733
45,30,3.223015419093389,21.620644708868376,3.9473716049506415
32,30,3.764604336985536,21.295818041334076,3.8880666405880526
28,31,2.4716450120079876,13.078716062012779,2.3490067484402375
42,31,2.2152629183903034,14.35654455288581,2.5785115204819062
49,31,2.6999917410653675,18.899942187457572,3.3945298248669022
41,31,2.3442071522287073,15.010249633999072,2.6959204190116908
27,30,2.6955339847777453,14.006405445490943,2.557208070686195
47,31,2.653085929489234,18.188640757762148,3.266776316754379
32,31,2.194074495824714,12.411559635408885,2.229181916940941
38,31,2.317086644086721,14.283481354900575,2.5653889827407257
30,31,3.515811068240574,19.256890300016973,3.4586395984310205
36,30,3.4112812996760575,20.467687798056346,3.7368714356562345
31,30,2.9040494442769447,16.169063003741503,2.9520535136238197
42,30,2.1752090745895556,14.096965977238632,2.573742086038819
48,29,3.66787959697521,25.41181527202528,4.718855630631506
37,31,2.5360759972289197,15.426348049932765,2.770653900678324
36,31,2.5857765526605188,15.514659315963112,2.786515072286072
28,30,2.8625952207561496,15.147430116725628,2.7655297210545795
49,30,3.183964791848796,22.287753542941573,4.0691684571949285
28,30,2.873743494090261,15.20642123430529,2.776299976318186
27,31,3.476732854135084,18.065633843117762,3.2446836226982922
26,28,2.763954480936631,14.093457832978098,2.663413181359666
36,30,3.090193044575368,18.541158267452207,3.3851368751189925
42,31,2.998937578839147,19.435336819167592,3.4906895393986943
48,30,2.3681424405653746,16.406972106477554,2.9954895743586025
33,31,2.981414945083154,17.126924927354914,3.0760865243674793
25,31,2.61303010899509,13.06515054497545,2.3465703096555988
38,31,2.0348235750098933,12.543494939362379,2.252878197055503
47,31,2.3834573811026702,16.340160559616347,2.9347794724758893
47,30,3.032049354624048,20.786683106671372,3.795111744411825
36,31,4.368686284506256,26.212117707037535,4.707835317533851
26,31,3.221470139844503,16.4263391055236,2.95025759624179
40,30,2.8943997806122534,18.305791531652776,3.3421649849577566
49,30,2.365782177849339,16.560475244945373,3.0235152848874907
41,31,2.111553841842772,13.520541583347903,2.42836095464277
42,29,2.5894207305959895,16.781364314074445,3.1162211213743642
32,31,2.8866207324935393,16.329192757278886,2.9328095970245
44,31,2.891093800563149,19.1773467403811,3.444353153378335
44,31,2.745033414466487,18.20849174554696,3.2703416594109997
37,30,3.288858478437889,20.005345120095605,3.6524595976507532
36,30,3.7197800321152212,22.31868019269133,4.074814865093596
41,31,2.3768985951222676,15.21957700434748,2.7335167245855874
49,31,2.7532424963215183,19.272697474250627,3.461478650733446
36,31,2.667381516292439,16.004289097754633,2.8744551771260416
45,31,2.7003394624545938,18.11442780112114,3.25344727626257
29,31,3.7371930364439305,20.125400417325988,3.6146286203636158
27,31,2.9834276734753242,15.502344933498817,2.784303343904299
46,28,3.0030774383891754,20.36786215203393,3.849164142309044
50,31,2.7572252941371245,19.49652702743434,3.501679625235525
44,30,2.6497455122252873,17.57642330795871,3.209001175342852
43,30,3.62974029336779,23.80179883294119,4.3455940433340094
38,30,2.1908809707046757,13.505497334650165,2.4657551801712643
48,30,3.169108595281859,21.956228406925653,4.008640525402966
35,28,2.9380702963596805,17.381858281619003,3.2848624526665993
32,30,2.3297554504889897,13.179087020376677,2.406161082794618
43,30,2.5680421246042022,16.839778359909953,3.0745088237033436
36,30,2.975336582303101,17.852019493818606,3.2593179245954693
33,30,2.631292178597789,15.11562276130053,2.759722519034276
48,31,2.5830549257315663,17.895929480432503,3.214203819382945
48,31,2.36255746270513,16.36827824482519,2.9398295578201177
45,31,2.7859865794328376,18.688966128041827,3.3566374059951185
41,31,2.4820593428659308,15.89293433705149,2.8544552716978346
50,31,2.5774650278292905,18.22542999449265,3.273383858728695
35,31,2.545759755231534,15.060917820553906,2.705020693961021
37,31,2.432811464837118,14.798214421591146,2.657837770646854
33,31,2.44846805993374,14.065378158336797,2.5262164922488837
25,31,2.6981630772237635,13.490815386118818,2.423021972011332
30,28,3.5140609807590746,19.247304676104726,3.6373986843759787
33,31,2.2395092414360813,12.865001134930429,2.3106224144139818
26,30,1.9630458742481218,10.009609218868981,1.8274962536620687
43,28,2.689589506338374,17.636817843421653,3.3330452808743
39,31,2.428650593777869,15.166918096951873,2.7240589056183993
48,31,2.62923541321629,18.215877282999863,3.271668141095858
45,31,2.8439317878882444,19.077674403271885,3.42645147316812
27,30,2.98802488245886,15.526232732096306,2.8346893001480704
42,31,2.8145551693460322,18.240402233895058,3.276072952308582
43,31,3.280017834213364,21.508515306468325,3.863043387765755
30,31,3.4682629244058996,18.99645839055946,3.4118646466754945
38,31,2.655219970815297,16.367875169056692,2.939757163274977
29,30,2.9901491694853943,16.10244607559521,2.939890982204678
45,30,3.6988459327498977,24.81261283178216,4.530142586203076
44,30,2.703431773730918,17.932537679580864,3.2740184668059293
46,30,2.5102451177170853,17.025310726886406,3.1083822445501204
33,28,1.8996491255351922,10.912653408078095,2.0622976472582923
49,30,2.8950139754419437,20.265097828093605,3.699883736831939
39,30,3.399766644826973,21.231535891966086,3.876330379503464
32,29,3.6690287917907094,20.755161112351168,3.8541366616772463
32,30,4.435511451593877,25.09104180362094,4.580976529049432
27,30,2.685743594141382,13.955533083466559,2.5479200906080868
30,31,3.523119536662837,19.296920430173852,3.465829222048018
32,31,3.024015692461562,17.10641602043283,3.0724030159454996
29,31,3.0845278454568135,16.610690799980446,2.9833681380038595
37,30,2.2261335521198773,13.541041758274467,2.4722446743754474
35,30,3.0912963155056703,18.288355635733428,3.338981640455977
36,31,3.1273410633961616,18.764046380376968,3.370122217392018
28,31,2.168592488303667,11.475112838188501,2.060991107094168
31,31,2.7904716597382953,15.536688662578023,2.7904716597382953
38,31,2.7468398102951643,16.932657790496158,3.0411951165780855
44,30,2.4811252419537353,16.457922970880595,3.0047918869445804
42,30,3.2587570589004753,21.11915949784021,3.8558133508388535
31,31,2.1862578820363465,12.17256872355821,2.1862578820363465
41,31,2.531427396666543,16.20904411889708,2.91123026453983
27,31,2.957852071346327,15.369450206534047,2.760434746330026
27,31,3.09373014818302,16.075493404681747,2.8872438481772935
32,31,4.391562074471107,24.842426582881455,4.461831529496406
46,30,2.5807753581912927,17.503670091571657,3.195718316094104
32,28,4.568801384946981,25.845043529524002,4.884254128768538
39,30,2.0711335592026554,12.934224931636333,2.3614555863009783
36,30,1.9376423876712339,11.625854326027403,2.1225808882114094
29,28,3.1268369981285358,16.838532559967888,3.182183542638488
43,31,2.3765098900791783,15.583817506589916,2.7989362500012245
43,31,2.235989473225688,14.662363511663862,2.633438226938752
48,31,2.5341136547466716,17.556854408701167,3.153304138714888
44,30,2.58263969995863,17.13129370687765,3.1277320008343943
33,30,2.7169279635910266,15.607562892979644,2.84953808805518
29,31,3.405761186210445,18.34058528148515,3.294066358828963
41,28,2.9214163402317443,18.70619177577025,3.5351379582692712
26,31,3.0384281929122796,15.493004646310176,2.782625778802766
31,28,2.4221891101254753,13.486178207391584,2.548648119532642
32,30,2.856788986524283,16.16043891832292,2.9504789782499503
46,30,2.971546738726076,20.154010542319973,3.679602066075192
42,31,2.217760992093242,14.372733920800066,2.581419216795769
44,28,2.90912911012187,19.296979449949475,3.64678633423502
48,31,2.8757030046675403,19.92345484625064,3.578358125077658
30,30,3.0740172242447272,16.83708575878254,3.0740172242447277
35,31,2.502166865859413,14.803018809052602,2.6587006641079225
36,30,1.953595955052081,11.721575730312486,2.1400571456657467
39,30,2.4659914453987506,15.40011164058277,2.811662844548358
44,30,2.1329329930081116,14.148276881555287,2.5831101326188928
27,31,2.241964614642195,11.649589863995583,2.0923281060109824
25,30,4.068832792763659,20.344163963818293,3.7143191721889974
45,31,2.5999948028000857,17.441295360621456,3.132549120982605
42,31,2.277733182823242,14.761398138036656,2.6512253709195464
31,31,1.9650325080573887,10.940837970164425,1.9650325080573885
33,31,2.89083572060354,16.60658689785694,2.9826310554234787
29,30,2.4677448419234485,13.289212675713854,2.4262671846573545
49,31,2.818149574497827,19.72704702148479,3.5430822383901663
38,31,3.0681015666024627,18.913048259695273,3.3968837449295393
31,31,2.2578111236614493,12.570960312323423,2.2578111236614493
38,31,2.7647641849286164,17.043151056481072,3.061040292987231
28,30,2.8649201372152477,15.159732418265177,2.76777580374206
43,31,2.151272048056095,14.106834204177103,2.5336622178828674
41,30,2.437045487530175,15.604705028930814,2.8490163158532376
42,29,2.8815389664295816,18.674506853788312,3.4677688655038934
40,31,2.5929874099117742,16.399492318923745,2.9454357710260743
36,31,4.192636425014017,25.155818550084103,4.5181183884186025
39,30,3.0042029266209713,18.761241263530575,3.42531834894414
29,31,3.8031352077305884,20.480509877444934,3.6784081622008444
41,30,2.7360859255173478,17.519498105379018,3.1986081028283695
49,31,2.9174546408176583,20.422182485723607,3.667932253394301
40,31,3.042375995132313,19.241675286478912,3.455906901329176
45,31,2.571142801413232,17.24775025145769,3.097787393195441
41,30,2.29507653576458,14.6956601929176,2.6830481950305636
48,30,2.52753454684426,17.511273012079347,3.1971064131157645
43,29,2.6930354597106496,17.65941447081796,3.2792709421672646
31,30,2.566490303044164,14.289613246838119,2.6089145044392916
33,31,2.346820742000458,13.481458772616492,2.421341474617299
33,30,2.3539483103320022,13.522403535414528,2.468841816011382
27,28,3.4111121579061257,17.724658703427963,3.349645643054781
47,31,2.9728619628431203,20.380914791922716,3.660520356785244
42,31,2.7080706202395843,17.550303482749293,3.152127557680746
45,31,2.2826165544502754,15.3122573469515,2.750162605510927
36,30,3.9790998477442354,23.874599086465413,4.358885490349779
35,30,2.4094236552227715,14.254342575585419,2.602474990351474
29,31,2.0494862519326995,11.036821236613973,1.982271611617576
25,31,3.7935042368716463,18.967521184358233,3.406667371015912
38,31,3.7838961675776637,23.325502521196395,4.189383925245778
30,31,2.7547886471756873,15.088598832172641,2.7099923504132106
31,31,2.181130810730831,12.144022398657674,2.181130810730831
42,31,3.4217671236451825,22.175585458681336,3.9828527239270195
43,31,2.259912868520999,14.81923970560544,2.66161402313244
32,31,3.7609632007863443,21.2752206645527,3.82114243314327
27,31,3.3010928979766385,17.152981859400967,3.0807664875175016
48,31,2.510594966720201,17.39391215834433,3.1240388466266262
30,30,3.7182442921534085,20.365662731272508,3.718244292153408
29,31,3.0829879188329614,16.60239804132011,2.9818787145800347
29,30,2.528768826877206,13.617836891877936,2.486265483369195
34,31,2.8301649729963834,16.502555812018063,2.9639465208312137
37,30,2.963666003283395,18.027276517090915,3.2913153329312865
27,31,3.5011949042142443,18.19274238390096,3.267512990555841
45,31,2.6387772983461057,17.70145624975541,3.1792753960510627
43,31,2.143877639800821,14.05834582661955,2.524953448186855
41,31,2.140900375444771,13.708451083939499,2.4621104972502237
44,31,3.5901099114823545,23.814095065046015,4.27713773665192
44,31,2.3024011337475323,15.272401355058888,2.743004258049478
39,30,3.2044613835950932,20.01185492649632,3.6536481202543074
34,31,3.366924259239438,19.632373389212812,3.526078352071986
48,31,3.3656525751657904,23.317925043248714,4.188022970030384
50,31,2.800712099343191,19.80402517596782,3.5569079230755545
29,31,2.709374266914997,14.590426951546489,2.620518039332104
37,30,2.7343726450102146,16.632539468940568,3.0366723519112484
35,30,3.0318565205194026,17.936705066303585,3.2747793240438896
48,31,2.7512193429298084,19.06100673888276,3.42345787227143
32,31,2.181321114105896,12.33941561383739,2.216224468157167
25,31,2.654965965662322,13.27482982831161,2.3842298206679473
45,31,2.4870060509025316,16.68334377081409,2.9964169967735788
26,30,3.111339735506927,15.864782024766434,2.896499661622353
48,30,2.6666323421286497,18.474970806692856,3.373052753358364
47,30,3.344656483370915,22.92980960698299,4.1863913203477505
34,31,2.587841905397408,15.08958166183709,2.710168871831935
47,31,2.62790779060898,18.016028134118198,3.235774174351173
48,30,2.3512326425550167,16.289817589278886,2.974100183764157
44,30,2.629914818593606,17.444881367741157,3.1849850127044688
49,31,2.3609209881975675,16.526446917382973,2.968237490026032
26,31,2.0821071547006325,10.616705011209675,1.9068165100674883
47,30,3.3171990063911263,22.741570628611097,4.15202374212908
42,31,2.616730439350808,16.958351455063465,3.0458098349628715
33,31,3.031390342587822,17.41401172910612,3.127648836103906
47,31,2.724895901879171,18.68094512533189,3.3551967913808425
33,31,3.4223311025228633,19.65979541563815,3.531003493410295
28,31,3.8083405024156267,20.151843754493054,3.6193779839221025
50,30,2.822966474928069,19.961387374839216,3.644434048099423
26,31,3.2168668061241164,16.402866617055764,2.9460418128612043
47,31,2.9422822721780473,20.171270994935867,3.6228672193093807
26,28,3.3796936853612416,17.23312405162328,3.256754325237216
50,30,4.717962114109045,33.36103004267726,6.090862898660623
30,31,2.482839242097842,13.599070595560184,2.4424651815990206
25,31,3.0499687282869496,15.249843641434747,2.738952773080981
31,31,5.088265553675236,28.330263618368548,5.088265553675236
35,31,2.897865505400437,17.144003530641278,3.0791539320689223
43,31,2.7811267081824997,18.237067417201132,3.2754740015490653
29,31,2.5415991641749294,13.686930372757299,2.4582452634185135
43,30,2.0492389138650733,13.43775819927762,2.4533877626814515
37,31,3.9390528031841874,23.96032279607494,4.3034010124480595
50,31,3.066145137716423,21.680920189814433,3.8940082189100234
26,31,2.832883662630572,14.444929075491485,2.5943858493589906
43,31,2.3139749396847655,15.173748413758279,2.7252856667313523
43,31,2.6048876097008056,17.081390363329014,3.06790827524295
47,31,2.993024858155988,20.51914463793178,3.6853471700268163
39,31,2.8001305533620373,17.486809701000123,3.1407237378328645
41,31,2.742087539740932,17.557927186877773,3.153496815363305
43,31,2.250058914651439,14.754623008884494,2.650008521801902
42,31,3.314643722313336,21.481346471918158,3.8581637210306563
37,31,2.497209003234239,15.189929355196593,2.7281918496054582
30,30,2.444380965706758,13.388425940538532,2.444380965706758
50,31,2.620464015160393,18.529478749752418,3.3279926272479905
45,31,2.9878185884518254,20.04289640464725,3.5998104622480307
43,31,3.1929318732234564,20.937454470947245,3.7604778339263287
49,31,2.894015249192685,20.258106744348797,3.6384633803094117
29,31,4.280948267742138,23.053611952608378,4.140550937556296
47,31,2.6945438466894416,18.472861918538797,3.3178239441780693
41,30,2.7270342768241504,17.461539274242877,3.188026316421737
28,30,3.9206790744340787,20.74628360289494,3.787735837901703
36,30,3.0680255668273935,18.40815340096436,3.3608536199078736
36,31,2.3795676911189596,14.277406146713759,2.564297843139457
46,31,2.6729251291681915,18.128660246206405,3.256003498860689
38,30,2.4029321263443038,14.812668447820842,2.7044108819055035
41,31,3.0697365429223056,19.655904460519135,3.5303046572409715
36,30,4.011537740852054,24.069226445112324,4.394419421895966
36,30,2.3142794219348093,13.885676531608855,2.535166087527422
32,31,3.656917622608038,20.68664999349385,3.7154320200036444
48,30,3.140986319140267,21.761391562518778,3.9730683471647095
25,31,3.5286775072848173,17.643387536424086,3.168845947254884
25,30,3.279704296563338,16.39852148281669,2.993946708623922
38,30,1.8274717312834483,11.265292330353647,2.0567515754082106
27,31,2.5144452195314333,13.065440619231365,2.3466224085299423
28,31,2.582504288635753,13.665328214975945,2.4543654013457634
26,31,2.027984082365886,10.34073040923921,1.857250008328864
34,31,2.8433702658084994,16.579555239162858,2.9777760261994435
35,31,3.1855286933733944,18.845841901350074,3.38481312664083
40,31,2.29437083775619,14.510875288756418,2.6062301389099614
32,30,5.178537613553158,29.294232505384315,5.348370649333355
39,31,2.543494517376231,15.884118169951863,2.8528718413431875
40,30,2.9594087141020573,18.716944127825133,3.4172308354578944
49,30,3.074094205977141,21.518659441839986,3.9287517278557624
29,31,3.018773521872705,16.25659293069837,2.919770283244415
25,28,4.622536967941619,23.112684839708095,4.367886872634313
44,31,2.9302997880083685,19.437409840163454,3.4910618649607636
42,31,2.8611183694576297,18.5421662599064,3.3302713713411642
32,30,3.7016318685073046,20.939591965421968,3.823028954805183
45,31,3.044684502665955,20.424364554003645,3.6683241644267808
36,31,2.1220787373116763,12.732472423870057,2.2868195552367645
39,31,3.177117682898451,19.841093570376984,3.56356560324906
36,31,3.720361540734499,22.322169244406993,4.009179949034504
39,31,2.299660884241498,14.361377619083246,2.579379564796012
47,31,2.050700639362948,14.058895272293956,2.5250521315431538
45,31,3.4170006324761184,22.92193708012913,4.1169014323153235
35,31,3.0650584952373228,18.133130597691256,3.2568063976892914
33,31,3.460552611330737,19.879361267430184,3.5704386845361693
43,31,2.3588752554464762,15.468179474087446,2.778167046247836
30,30,2.7190108965595665,14.892636021480204,2.7190108965595665
37,30,2.0628540207213883,12.547851142719088,2.2909137063614065
45,31,3.2882232442604544,22.058072098083816,3.9617467013047203
32,31,3.014678211081224,17.05359524920691,3.062916125376181
25,30,3.120821089281303,15.604105446406516,2.8489068475620227
36,31,2.8580941305041607,17.148564783024966,3.079973157180915
31,30,3.2822934043788057,18.275036245252345,3.336549863583074
40,31,2.5360779045547037,16.03956500403995,2.8807909169286843
30,30,3.2350176914331774,17.718921635262383,3.2350176914331774
47,31,3.6258994376345206,24.857914160210658,4.46461318050028
25,31,3.166771485183398,15.83385742591699,2.843844745230714
32,30,3.0768031617328275,17.405027040299938,3.1777086413198847
49,31,2.1886525602985945,15.320567922090161,2.7516552288687226
33,31,2.429446117742177,13.956105419758538,2.5065905290332426
32,31,3.7245232155893664,21.069084979439733,3.78411937116006
38,30,2.338583227968121,14.415995197595075,2.631988586202989
29,31,2.655892192725441,14.302417167808334,2.5687899551371465
25,30,3.1049067527987035,15.524533763993517,2.8343791124299442
49,30,2.268310757619353,15.878175303335471,2.898944928552757
46,30,2.994074388851369,20.306800499214102,3.7074975680589106
32,28,3.154847236997168,17.846510999106723,3.372673562415375
45,31,2.7579754948041617,18.50106205998217,3.322888839099204
41,30,2.802892854236353,17.94727116988813,3.2767084218032867
36,31,2.626897927465209,15.761387564791255,2.8308287739353877
29,30,3.3112799942592166,17.831788491653274,3.2556242658465067
36,31,3.753738222605027,22.522429335630164,4.045147723202551
50,31,2.1921636745796382,15.500937997660824,2.784050650768184
46,31,4.039621170942843,27.398043788153252,4.920833929514069
43,28,2.778361720579486,18.218936180973913,3.443055306215274
26,31,3.3903867237502325,17.287648063028346,3.1049532516927965
31,30,3.3964502145539504,18.910634464719866,3.4525936910205677
45,31,3.015043168505376,20.225524439623122,3.6326114256284283
49,31,2.6386883707696436,18.470818595387506,3.3174569525063435
49,30,2.601923803452811,18.213466624169676,3.3253088401417332
48,31,2.1778643622047564,15.088686909328905,2.710008169537463
45,31,2.664116937305464,17.87143971547069,3.2098053277504137
40,30,2.294619371612331,14.51244715487856,2.6495982237762186
28,30,2.399454596994846,12.696720291678146,2.318093370028564
26,28,4.652116256769089,23.721231572767806,4.482891395265513
47,31,2.4609373502235363,16.87133646635874,3.030181481635703
49,30,2.3505659330129705,16.453961531090794,3.004068630300223
47,31,2.5866138937968923,17.732931440469923,3.184928507185693
29,31,2.631766741127333,14.172497634905977,2.545455718191041
41,31,2.470554461593888,15.819267152929685,2.841224254844176
29,30,2.342514519561544,12.614826750944417,2.3031417235039537
27,30,3.5722764343714313,18.562092849036922,3.3889589893076195
48,30,2.3414845570866194,16.222280872047737,2.9617697226017077
46,31,2.24587291471299,15.23225120774685,2.73579307871508
33,31,2.99708617246586,17.216949274803014,3.0922553744806587
47,31,2.275912667691477,15.602871150370088,2.802358385447073
27,31,3.3482930393672024,17.398240988439643,3.124816327463317
41,31,3.0766157012461592,19.69995256591574,3.538215930514436
48,31,2.059990185342539,14.272030656426024,2.5633323765827867
48,31,3.663439791550973,25.38105539774329,4.558572120469989
31,31,4.317920369657223,24.04116315571532,4.317920369657223
42,30,3.0461566127298676,19.741351133842684,3.6042611105452753
34,30,3.7199423383560886,21.690804826552693,3.9601810313149475
33,31,2.908725058421631,16.709353319658046,3.0010884496492776
26,30,2.729817195784923,13.919391149848458,2.5413215065032575
25,30,2.9677596819617245,14.838798409808621,2.709181538441323
40,31,2.6468258848475856,16.739996732017847,3.0065921689812902
31,30,2.533633196726825,14.106672621218722,2.5755142686606747
47,30,2.6473322567163438,18.14919556454748,3.3135746037584544
40,31,2.5263015495894208,15.97773390623077,2.8696857239320193
44,31,2.4151424486462494,16.020242634839587,2.8773205169725804
43,28,2.8488476264313567,18.68114317542729,3.530404217755149
38,31,1.9035876108639116,11.734502124287754,2.107578798166534
